Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
ES/SP_13034002_30_I,20,2017-07-17 09:00:00,2017-07-24 09:00:00,0.19,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-07-24 09:00:00,2017-07-31 09:00:00,0.30000000000000004,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-07-31 09:00:00,2017-08-04 09:00:00,0.23,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-08-04 09:00:00,2017-08-14 09:00:00,0.19,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-08-14 09:00:00,2017-08-21 09:00:00,0.33,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-08-21 09:00:00,2017-08-28 09:00:00,0.28,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-08-28 09:00:00,2017-09-04 09:00:00,0.30000000000000004,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-09-04 09:00:00,2017-09-11 09:00:00,0.37000000000000005,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-09-11 09:00:00,2017-09-18 09:00:00,0.27,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-09-18 09:00:00,2017-09-25 09:00:00,0.47000000000000003,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-09-25 09:00:00,2017-10-02 09:00:00,0.47000000000000003,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-10-02 09:00:00,2017-10-09 09:00:00,0.53,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-10-09 09:00:00,2017-10-16 09:00:00,0.6000000000000001,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-10-16 09:00:00,2017-10-23 09:00:00,0.39,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-10-23 09:00:00,2017-10-30 09:00:00,0.9,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-10-30 09:00:00,2017-11-06 09:00:00,0.8200000000000001,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-11-06 09:00:00,2017-11-13 09:00:00,1.0,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-11-13 09:00:00,2017-11-20 09:00:00,2.33,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-11-20 09:00:00,2017-11-27 09:00:00,1.79,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-11-27 09:00:00,2017-12-04 09:00:00,1.36,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-12-04 09:00:00,2017-12-11 09:00:00,1.77,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-12-11 09:00:00,2017-12-18 09:00:00,1.03,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2017-12-18 09:00:00,2017-12-26 09:00:00,2.0300000000000002,ug.m-3,var,1,1,2018-08-30 15:45:00,,79c4cfab-5ffc-472c-879b-1d3ac048e421
ES/SP_13034002_30_I,20,2018-01-03 09:00:00,2018-01-10 09:00:00,0.7238570000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-01-10 09:00:00,2018-01-17 09:00:00,1.3541750000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-01-17 09:00:00,2018-01-22 09:00:00,1.9017860000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-01-22 09:00:00,2018-01-29 09:00:00,0.8049080000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-01-29 09:00:00,2018-02-05 09:00:00,0.891251,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-02-05 09:00:00,2018-02-12 09:00:00,0.779224,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-02-12 09:00:00,2018-02-20 09:00:00,0.791452,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-02-26 09:00:00,2018-03-05 09:00:00,0.030000000000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-03-05 09:00:00,2018-03-12 09:00:00,0.030000000000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-03-12 09:00:00,2018-03-19 09:00:00,0.23808100000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-03-19 09:00:00,2018-03-26 09:00:00,0.030000000000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-03-26 09:00:00,2018-04-02 09:00:00,0.238603,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-04-02 09:00:00,2018-04-09 09:00:00,0.9586570000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-04-09 09:00:00,2018-04-16 09:00:00,0.448969,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-04-16 09:00:00,2018-04-24 09:00:00,0.20869600000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-04-24 09:00:00,2018-04-30 09:00:00,0.15005300000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-04-30 09:00:00,2018-05-08 09:00:00,0.345963,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-05-08 09:00:00,2018-05-14 09:00:00,0.23325800000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-05-14 09:00:00,2018-05-22 09:00:00,0.27897700000000003,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-05-22 09:00:00,2018-05-28 09:00:00,0.264177,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-05-28 09:00:00,2018-06-05 09:00:00,0.125954,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-06-05 09:00:00,2018-06-11 09:00:00,0.236886,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-06-11 09:00:00,2018-06-18 09:00:00,0.235766,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-06-18 09:00:00,2018-06-25 09:00:00,0.11150900000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-06-25 09:00:00,2018-07-02 09:00:00,0.030000000000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-07-02 09:00:00,2018-07-09 09:00:00,0.048525000000000006,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-07-09 09:00:00,2018-07-16 09:00:00,0.11647500000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-07-16 09:00:00,2018-07-23 09:00:00,0.14729,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-07-23 09:00:00,2018-07-30 09:00:00,0.13667100000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-07-30 09:00:00,2018-08-06 09:00:00,0.11515600000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-08-06 09:00:00,2018-08-13 09:00:00,0.154651,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-08-13 09:00:00,2018-08-20 09:00:00,0.18118800000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-08-20 09:00:00,2018-08-27 09:00:00,0.355953,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-08-27 09:00:00,2018-09-03 09:00:00,0.34365700000000005,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-09-03 09:00:00,2018-09-10 09:00:00,0.25997200000000004,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-09-10 09:00:00,2018-09-17 09:00:00,0.19317700000000002,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-09-17 09:00:00,2018-09-24 09:00:00,0.263043,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-09-24 09:00:00,2018-10-01 09:00:00,0.357007,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-10-01 09:00:00,2018-10-08 09:00:00,0.446074,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-11-05 09:00:00,2018-11-12 09:00:00,0.29837600000000003,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-11-12 09:00:00,2018-11-19 09:00:00,0.060853000000000004,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-11-19 09:00:00,2018-11-26 09:00:00,0.12172200000000001,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2018-11-26 09:00:00,2018-12-03 09:00:00,0.380388,ug.m-3,var,1,1,2019-09-12 11:41:00,,a139466a-0653-425a-885b-60e4739fd3fc
ES/SP_13034002_30_I,20,2019-01-07 09:00:00,2019-01-14 09:00:00,1.79,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-01-14 09:00:00,2019-01-21 09:00:00,1.2000000000000002,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-01-21 09:00:00,2019-01-29 09:00:00,0.56,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-01-29 09:00:00,2019-02-05 09:00:00,0.9500000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-02-05 09:00:00,2019-02-12 09:00:00,1.08,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-02-12 09:00:00,2019-02-19 09:00:00,1.55,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-02-19 09:00:00,2019-02-26 09:00:00,1.26,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-02-26 09:00:00,2019-03-05 09:00:00,1.08,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-03-05 09:00:00,2019-03-12 09:00:00,0.51,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-03-12 09:00:00,2019-03-19 09:00:00,0.29000000000000004,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-03-19 09:00:00,2019-03-26 09:00:00,0.55,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-03-26 09:00:00,2019-04-02 09:00:00,0.12000000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-04-09 09:00:00,2019-04-16 09:00:00,0.12000000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-04-16 09:00:00,2019-04-23 09:00:00,0.12000000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-04-23 09:00:00,2019-04-30 09:00:00,0.22000000000000003,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-08-06 09:00:00,2019-08-13 09:00:00,0.12000000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-08-20 09:00:00,2019-08-27 09:00:00,0.24000000000000002,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-09-03 09:00:00,2019-09-10 09:00:00,0.79,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-09-10 09:00:00,2019-09-17 09:00:00,0.66,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-10-21 09:00:00,2019-10-28 09:00:00,0.9600000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-10-28 09:00:00,2019-11-05 09:00:00,0.25,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-11-05 09:00:00,2019-11-12 09:00:00,0.24000000000000002,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-11-12 09:00:00,2019-11-19 09:00:00,0.64,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-11-19 09:00:00,2019-11-26 09:00:00,0.51,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-11-26 09:00:00,2019-12-05 09:00:00,0.31,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2019-12-05 09:00:00,2019-12-11 09:00:00,0.7400000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,bdd76ed6-cbeb-413c-9a2d-f6b190847f0b
ES/SP_13034002_30_I,20,2020-01-08 09:00:00,2020-01-16 09:00:00,2.18,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-01-16 09:00:00,2020-01-22 09:00:00,0.8300000000000001,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-01-22 09:00:00,2020-01-29 09:00:00,0.38,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-01-29 09:00:00,2020-02-04 09:00:00,0.9500000000000001,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-02-04 09:00:00,2020-02-12 09:00:00,0.34,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-02-12 09:00:00,2020-02-19 09:00:00,1.08,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-02-19 09:00:00,2020-02-26 09:00:00,1.25,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-02-26 09:00:00,2020-03-04 09:00:00,0.56,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-03-04 09:00:00,2020-03-11 09:00:00,0.8300000000000001,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-07-03 09:00:00,2020-07-10 09:00:00,0.27,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-07-17 09:00:00,2020-07-24 09:00:00,0.22000000000000003,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-07-24 09:00:00,2020-07-30 09:00:00,0.38,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-11-18 09:00:00,2020-11-25 09:00:00,1.8900000000000001,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-11-25 09:00:00,2020-12-02 09:00:00,1.07,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-12-02 09:00:00,2020-12-11 09:00:00,0.27,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2020-12-11 09:00:00,2020-12-22 09:00:00,1.12,ug.m-3,var,1,1,2021-07-30 13:48:00,,41b72551-9606-47bb-b276-e172127c308f
ES/SP_13034002_30_I,20,2021-01-13 09:00:00,2021-01-20 09:00:00,1.12,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-01-20 09:00:00,2021-01-27 09:00:00,0.29000000000000004,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-01-27 09:00:00,2021-02-03 09:00:00,0.51,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-02-03 09:00:00,2021-02-10 09:00:00,0.48000000000000004,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-02-10 09:00:00,2021-02-17 09:00:00,0.91,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-02-17 09:00:00,2021-02-24 09:00:00,1.01,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-02-24 09:00:00,2021-03-03 09:00:00,0.65,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-03-03 09:00:00,2021-03-10 09:00:00,0.77,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-03-10 09:00:00,2021-03-17 09:00:00,0.5800000000000001,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-03-17 09:00:00,2021-03-24 09:00:00,0.6000000000000001,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-03-24 09:00:00,2021-03-30 09:00:00,0.46,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-03-30 09:00:00,2021-04-07 09:00:00,0.37000000000000005,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-07-29 09:00:00,2021-08-06 09:00:00,0.34,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-08-06 09:00:00,2021-08-16 09:00:00,0.55,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-08-16 09:00:00,2021-08-23 09:00:00,0.45,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-08-23 09:00:00,2021-08-31 09:00:00,0.46,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-08-31 09:00:00,2021-09-07 09:00:00,0.44000000000000006,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-09-07 09:00:00,2021-09-15 09:00:00,0.17,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-09-15 09:00:00,2021-09-22 09:00:00,0.26,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-09-22 09:00:00,2021-09-29 09:00:00,0.5900000000000001,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-09-29 09:00:00,2021-10-06 09:00:00,0.24000000000000002,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-10-06 09:00:00,2021-10-13 09:00:00,0.38,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-10-13 09:00:00,2021-10-19 09:00:00,0.18000000000000002,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-10-19 09:00:00,2021-10-28 09:00:00,0.46,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-11-02 09:00:00,2021-11-15 09:00:00,1.1600000000000001,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-11-15 09:00:00,2021-11-26 09:00:00,0.93,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-11-26 09:00:00,2021-12-03 09:00:00,1.54,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
ES/SP_13034002_30_I,20,2021-12-03 09:00:00,2021-12-14 09:00:00,0.78,ug.m-3,var,1,1,2022-09-23 10:33:00,,ea9ff604-71f1-4cfa-b31f-a4cfc8ee97de
