Year,Air Pollutant,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Longitude,Latitude,Municipality,Air Quality Station Area,Air Quality Station Type,Altitude,Main Emission Sources
2025,PM2.5,ES1799A,14021007,LEPANTO,SP_14021007_9_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,PM2.5,ES1799A,14021007,LEPANTO,SP_14021007_9_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Dibenzo(ah)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_94_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Dibenzo(ah)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_94_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Dibenzo(ah)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_94_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1799A,14021007,LEPANTO,SP_14021007_95_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1799A,14021007,LEPANTO,SP_14021007_95_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1799A,14021007,LEPANTO,SP_14021007_95_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(k)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_96_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(k)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_96_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(k)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_96_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(j)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_97_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(j)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_97_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(j)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_97_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(b)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_98_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(b)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_98_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(b)fluoranthene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_98_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(a)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_99_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(a)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_99_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,Benzo(a)anthracene in PM10,ES1799A,14021007,LEPANTO,SP_14021007_99_M,-4.76234,37.89261,CÓRDOBA,urban,background,119.0,
2025,SO2,ES1800A,14021006,ASOMADILLA,SP_14021006_1_38,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,SO2,ES1800A,14021006,ASOMADILLA,SP_14021006_1_38,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,PM10,ES1800A,14021006,ASOMADILLA,SP_14021006_10_49,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,NOX as NO2,ES1800A,14021006,ASOMADILLA,SP_14021006_12_8,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,O3,ES1800A,14021006,ASOMADILLA,SP_14021006_14_6,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,O3,ES1800A,14021006,ASOMADILLA,SP_14021006_14_6,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,NO,ES1800A,14021006,ASOMADILLA,SP_14021006_7_8,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,NO2,ES1800A,14021006,ASOMADILLA,SP_14021006_8_8,-4.77958,37.90274,CÓRDOBA,suburban,background,152.0,
2025,SO2,ES1821A,11006001,ARCOS,SP_11006001_1_38,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,PM10,ES1821A,11006001,ARCOS,SP_11006001_10_49,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,NOX as NO2,ES1821A,11006001,ARCOS,SP_11006001_12_8,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,O3,ES1821A,11006001,ARCOS,SP_11006001_14_6,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,CO,ES1821A,11006001,ARCOS,SP_11006001_6_48,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,CO,ES1821A,11006001,ARCOS,SP_11006001_6_48,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,NO,ES1821A,11006001,ARCOS,SP_11006001_7_8,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,NO2,ES1821A,11006001,ARCOS,SP_11006001_8_8,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,PM2.5,ES1821A,11006001,ARCOS,SP_11006001_9_49,-5.74372,36.73975,ARCOS DE LA FRONTERA,suburban,industrial,216.0,
2025,SO2,ES1822A,11026001,PRADO REY,SP_11026001_1_38,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,PM10,ES1822A,11026001,PRADO REY,SP_11026001_10_49,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,NOX as NO2,ES1822A,11026001,PRADO REY,SP_11026001_12_8,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,O3,ES1822A,11026001,PRADO REY,SP_11026001_14_6,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,CO,ES1822A,11026001,PRADO REY,SP_11026001_6_48,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,NO,ES1822A,11026001,PRADO REY,SP_11026001_7_8,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,NO2,ES1822A,11026001,PRADO REY,SP_11026001_8_8,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,PM2.5,ES1822A,11026001,PRADO REY,SP_11026001_9_49,-5.53162,36.79449,PRADO DEL REY,rural,industrial,390.0,
2025,SO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_1_38,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,SO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_1_38,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NOX as NO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_12_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NOX as NO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_12_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,O3,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_14_6,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,O3,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_14_6,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,CO,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_6_48,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NO,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_7_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NO,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_7_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_8_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,NO2,ES1824A,23050004,LAS FUENTEZUELAS,SP_23050004_8_8,-3.81032,37.78444,JAÉN,suburban,background,376.0,Agriculture
2025,SO2,ES1835A,4066007,LA JOYA,SP_04066007_1_38,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,SO2,ES1835A,4066007,LA JOYA,SP_04066007_1_38,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,PM10,ES1835A,4066007,LA JOYA,SP_04066007_10_M,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,NOX as NO2,ES1835A,4066007,LA JOYA,SP_04066007_12_8,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,O3,ES1835A,4066007,LA JOYA,SP_04066007_14_6,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,CO,ES1835A,4066007,LA JOYA,SP_04066007_6_48,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,NO,ES1835A,4066007,LA JOYA,SP_04066007_7_8,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,NO2,ES1835A,4066007,LA JOYA,SP_04066007_8_8,-1.96148,36.95,NÍJAR,rural,industrial,51.0,
2025,SO2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_1_38,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_10_49,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_10_49,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_10_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_10_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NOX as NO2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_12_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NOX as NO2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_12_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,As in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_17_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,As in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_17_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Pb in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_19_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Pb in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_19_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,C6H5-CH3,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_20_I,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,BaP in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_27_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,BaP in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_27_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,BaP in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_27_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Cd in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_28_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Cd in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_28_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,C6H6,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_30_I,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,C6H5-C2H5,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_35_I,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,o-C6H4-(CH3)2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_39_I,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,"m,p-C6H4(CH3)2",ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_431_I,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Ni in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_62_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Ni in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_62_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NO,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_7_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NO,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_7_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Naphtalene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_71_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Acenaphtylene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_72_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Acenaphthene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_73_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Fluorene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_74_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Phenanthrene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_75_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Anthracene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_76_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Fluoranthene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_77_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Fluoranthene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_77_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Pyrene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_78_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Pyrene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_78_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Chrysene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_79_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Chrysene,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_79_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NO2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_8_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,NO2,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_8_8,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(ghi)perylene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_80_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(ghi)perylene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_80_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(ghi)perylene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_80_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,PM2.5,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_9_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Dibenzo(ah)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_94_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Dibenzo(ah)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_94_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Dibenzo(ah)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_94_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_95_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_95_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_95_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(k)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_96_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(k)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_96_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(k)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_96_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(j)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_97_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(j)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_97_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(j)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_97_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(b)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_98_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(b)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_98_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(b)fluoranthene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_98_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(a)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_99_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(a)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_99_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,Benzo(a)anthracene in PM10,ES1845A,4032005,PZA. DEL CASTILLO,SP_04032005_99_M,-1.8954,36.9968,CARBONERAS,urban,industrial,5.0,
2025,SO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_1_38,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,SO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_1_38,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,PM10,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_10_49,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,PM10,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_10_49,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NOX as NO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_12_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NOX as NO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_12_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,O3,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_14_6,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,O3,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_14_6,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,CO,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_6_48,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,CO,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_6_48,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NO,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_7_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NO,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_7_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_8_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,NO2,ES1860A,41049001,COBRE LAS CRUCES,SP_41049001_8_8,-6.03616,37.55502,GUILLENA,rural,industrial,1.0,Industrial Processes
2025,SO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_1_38,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,SO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_1_38,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_10_49,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_10_49,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_10_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_10_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NOX as NO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_12_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NOX as NO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_12_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,O3,ES1878A,21005002,MATALASCAÑAS,SP_21005002_14_6,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,O3,ES1878A,21005002,MATALASCAÑAS,SP_21005002_14_6,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,As in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_17_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,As in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_17_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Pb in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_19_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Pb in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_19_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Cd in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_28_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Cd in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_28_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Ni in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_62_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,Ni in PM10,ES1878A,21005002,MATALASCAÑAS,SP_21005002_62_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NO,ES1878A,21005002,MATALASCAÑAS,SP_21005002_7_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NO,ES1878A,21005002,MATALASCAÑAS,SP_21005002_7_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_8_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,NO2,ES1878A,21005002,MATALASCAÑAS,SP_21005002_8_8,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,PM2.5,ES1878A,21005002,MATALASCAÑAS,SP_21005002_9_M,-6.57042,37.0161,ALMONTE,rural,background,22.0,Transport
2025,SO2,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_1_38,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,PM10,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_10_49,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,PM10,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_10_M,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NOX as NO2,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_12_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NOX as NO2,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_12_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,O3,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_14_6,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,O3,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_14_6,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,CO,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_6_48,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,CO,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_6_48,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NO,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_7_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NO,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_7_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NO2,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_8_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,NO2,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_8_8,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,PM2.5,ES1897A,29067007,CAMPANILLAS CIFA,SP_29067007_9_49,-4.56095,36.72785,MÁLAGA,suburban,industrial,55.0,
2025,PM10,ES1898A,29032001,CAMPILLOS,SP_29032001_10_M,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NOX as NO2,ES1898A,29032001,CAMPILLOS,SP_29032001_12_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NOX as NO2,ES1898A,29032001,CAMPILLOS,SP_29032001_12_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,O3,ES1898A,29032001,CAMPILLOS,SP_29032001_14_6,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NO,ES1898A,29032001,CAMPILLOS,SP_29032001_7_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NO,ES1898A,29032001,CAMPILLOS,SP_29032001_7_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NO2,ES1898A,29032001,CAMPILLOS,SP_29032001_8_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
2025,NO2,ES1898A,29032001,CAMPILLOS,SP_29032001_8_8,-4.84483,36.9623,CAMPILLOS,rural,background,359.0,
